,DBpedia
http://schema.org/Restaurant,0.9813638288860652
http://schema.org/RiverBodyOfWater,0.9998768039422739
http://schema.org/School,0.9979757696607148
http://schema.org/SeaBodyOfWater,1.0
http://schema.org/ShoppingCenter,0.9975439259399207
http://schema.org/SkiResort,0.95625
http://schema.org/SportsEvent,0.994725817311289
http://schema.org/SportsTeam,0.9987424020121568
http://schema.org/StadiumOrArena,0.9971419498253413
http://schema.org/TVEpisode,0.9976850544859127
http://schema.org/TelevisionStation,0.9959870168191207
http://schema.org/WebPage,0.9884744884744885
http://umbel.org/umbel/rc/Action,0.9850560398505604
http://umbel.org/umbel/rc/Actor,0.9651513324490534
http://umbel.org/umbel/rc/Actor/Voice,0.9672619047619048
http://umbel.org/umbel/rc/AilmentCondition,0.9997114829774957
http://umbel.org/umbel/rc/AirlineCompany,0.9872293170460855
http://umbel.org/umbel/rc/Airport/Physical,0.997845756139595
http://umbel.org/umbel/rc/Album/IBO,0.9833070866141732
http://umbel.org/umbel/rc/Algae,1.0
http://umbel.org/umbel/rc/Ambassador,0.98989898989899
http://umbel.org/umbel/rc/Amphibian,1.0
http://umbel.org/umbel/rc/Animal,1.0
http://umbel.org/umbel/rc/AnimalBodyPart,1.0
http://umbel.org/umbel/rc/Arachnid,0.9985163204747775
http://umbel.org/umbel/rc/Architect,0.9938775510204082
http://umbel.org/umbel/rc/Artery,1.0
http://umbel.org/umbel/rc/Artist,0.9929281767955801
http://umbel.org/umbel/rc/Association,0.9777070063694268
http://umbel.org/umbel/rc/Astronaut,1.0
http://umbel.org/umbel/rc/Athlete,0.9973440750741446
http://umbel.org/umbel/rc/AutoEngine,1.0
http://umbel.org/umbel/rc/Automobile,0.9978753541076487
http://umbel.org/umbel/rc/AwardPractice,0.9885321100917431
http://umbel.org/umbel/rc/Bacterium,1.0
http://umbel.org/umbel/rc/Band/MusicGroup,0.9802311945049422
http://umbel.org/umbel/rc/BaseballPlayer,0.9982215447154471
http://umbel.org/umbel/rc/BasketballPlayer,0.9960629921259843
http://umbel.org/umbel/rc/BiologicalLivingObject,0.9998663101604278
http://umbel.org/umbel/rc/Bird,1.0
http://umbel.org/umbel/rc/Bishop/Clerical,0.9993690851735015
http://umbel.org/umbel/rc/BodyOfWater,0.9998578737919273
http://umbel.org/umbel/rc/Bone/BodyPart,1.0
http://umbel.org/umbel/rc/Book/CW,0.9833017077798861
http://umbel.org/umbel/rc/Boxer,0.9737704918032787
http://umbel.org/umbel/rc/Brain,1.0
http://umbel.org/umbel/rc/Bridge,0.9974259974259975
http://umbel.org/umbel/rc/Building,0.9980986871887731
http://umbel.org/umbel/rc/Business,0.9909646801131696
http://umbel.org/umbel/rc/Canal,1.0
http://umbel.org/umbel/rc/Cardinal/CatholicBishop,1.0
http://umbel.org/umbel/rc/CartoonCharacter,0.9958563535911602
http://umbel.org/umbel/rc/Cave,1.0
http://umbel.org/umbel/rc/Chancellor/HeadOfGovernment,1.0
http://umbel.org/umbel/rc/ChemicalSubstanceType,0.9993810604497627
http://umbel.org/umbel/rc/City,1.0
http://umbel.org/umbel/rc/Cleric,0.9995060508767597
http://umbel.org/umbel/rc/Club/Organization,0.9898215465961665
http://umbel.org/umbel/rc/College,1.0
http://umbel.org/umbel/rc/Color,1.0
http://umbel.org/umbel/rc/Comedian,0.9871794871794872
http://umbel.org/umbel/rc/CommunityOrganization,0.9942408376963351
http://umbel.org/umbel/rc/ComputerGameProgram,0.9925925925925926
http://umbel.org/umbel/rc/ConflictEvent,0.998048048048048
http://umbel.org/umbel/rc/Conifer,1.0
http://umbel.org/umbel/rc/Continent,1.0
http://umbel.org/umbel/rc/Country,0.9993654822335025
http://umbel.org/umbel/rc/Crater,1.0
http://umbel.org/umbel/rc/Criminal,0.9916083916083916
http://umbel.org/umbel/rc/Crustacean,1.0
http://umbel.org/umbel/rc/Currency,0.9957264957264957
http://umbel.org/umbel/rc/Cycad,1.0
http://umbel.org/umbel/rc/Cyclist,0.9995251661918328
http://umbel.org/umbel/rc/Drink,0.9848484848484849
http://umbel.org/umbel/rc/DrugProduct,0.9994077583654131
http://umbel.org/umbel/rc/EducationalOrganization,0.9966544527640593
http://umbel.org/umbel/rc/Embryology,1.0
http://umbel.org/umbel/rc/EukaryoticCell,0.9998639640865188
http://umbel.org/umbel/rc/Event,0.9954479849006328
http://umbel.org/umbel/rc/Facility/Construct,0.999660671869698
http://umbel.org/umbel/rc/FashionModel,0.9783950617283951
http://umbel.org/umbel/rc/Fern,1.0
http://umbel.org/umbel/rc/Festival,0.9343936381709742
http://umbel.org/umbel/rc/FictionalCharacter,0.9875776397515528
http://umbel.org/umbel/rc/FigureSkater,0.9908536585365854
http://umbel.org/umbel/rc/Fish,0.9994333474996459
http://umbel.org/umbel/rc/FloweringPlant,0.9998691442030881
http://umbel.org/umbel/rc/FootballPlayer/American,0.994736072525223
http://umbel.org/umbel/rc/FormalProductType,0.9968847352024922
http://umbel.org/umbel/rc/Fungus,0.9998109998109999
http://umbel.org/umbel/rc/Game,0.9837618403247632
http://umbel.org/umbel/rc/GeographicalRegion,0.9985815602836879
http://umbel.org/umbel/rc/Ginkgo,1.0
http://umbel.org/umbel/rc/GovernmentalOrganization,1.0
http://umbel.org/umbel/rc/Grape,1.0
http://umbel.org/umbel/rc/HockeyTeam,1.0
http://umbel.org/umbel/rc/HospitalBuilding,0.9939613526570048
http://umbel.org/umbel/rc/IceHockeyPlayer,0.9917238595074687
http://umbel.org/umbel/rc/Insect,1.0
http://umbel.org/umbel/rc/Island,0.9992663242846662
http://umbel.org/umbel/rc/Journalist,0.9844357976653697
http://umbel.org/umbel/rc/Judge,0.9985315712187959
http://umbel.org/umbel/rc/Lake,0.999535747446611
http://umbel.org/umbel/rc/Language,0.9991201055873296
http://umbel.org/umbel/rc/Lighhouse,1.0
http://umbel.org/umbel/rc/Location/Underspecified,1.0
http://umbel.org/umbel/rc/Lymph,1.0
http://umbel.org/umbel/rc/Magazine,0.9863107460643394
http://umbel.org/umbel/rc/Mammal,0.9996729354047424
http://umbel.org/umbel/rc/Manager,0.9962728289228475
http://umbel.org/umbel/rc/Mayor,0.9749582637729549
http://umbel.org/umbel/rc/Meeting/SocialGathering,0.9710743801652892
http://umbel.org/umbel/rc/MilitaryPerson,0.9965443912812334
http://umbel.org/umbel/rc/Model/airplane,0.9997975708502024
http://umbel.org/umbel/rc/Mollusk,0.997877179681577
http://umbel.org/umbel/rc/Monarch/HeadOfState,0.9991220368744512
http://umbel.org/umbel/rc/Monument,1.0
http://umbel.org/umbel/rc/Moss,1.0
http://umbel.org/umbel/rc/Mountain,0.9998483929654336
http://umbel.org/umbel/rc/MountainRange,1.0
http://umbel.org/umbel/rc/Movie/CW,0.9953703703703703
http://umbel.org/umbel/rc/Muscle,1.0
http://umbel.org/umbel/rc/MusicSingle,0.9745562130177515
http://umbel.org/umbel/rc/MusicalComposition,0.9845119812974868
http://umbel.org/umbel/rc/MusicalComposition/Song,0.9820242282141461
http://umbel.org/umbel/rc/MusicalPerformer,0.9857086665792579
http://umbel.org/umbel/rc/Nerve,1.0
http://umbel.org/umbel/rc/NewspaperSeries,0.9931901519119958
http://umbel.org/umbel/rc/NonProfitOrganization,0.9630369630369631
http://umbel.org/umbel/rc/OlympicGames,1.0
http://umbel.org/umbel/rc/Organization,0.9976805319313438
http://umbel.org/umbel/rc/OrganizationOfOrganizations,0.9771573604060914
http://umbel.org/umbel/rc/Park,1.0
http://umbel.org/umbel/rc/ParliamentMember,1.0
http://umbel.org/umbel/rc/PersonWithOccupation,0.9985645933014354
http://umbel.org/umbel/rc/Philosopher,0.9986577181208054
http://umbel.org/umbel/rc/PhysicalDevice,0.9850460122699386
http://umbel.org/umbel/rc/Place,0.9998783898820381
http://umbel.org/umbel/rc/Planet,0.9990049751243781
http://umbel.org/umbel/rc/Plant,0.9997396850188728
http://umbel.org/umbel/rc/PlayboyModel,1.0
http://umbel.org/umbel/rc/Politician,0.9993735120912166
http://umbel.org/umbel/rc/Pope,1.0
http://umbel.org/umbel/rc/PopulatedPlace,0.9999242252026976
http://umbel.org/umbel/rc/PresidentOfOrganization,0.9982456140350877
http://umbel.org/umbel/rc/PrimeMinister/HeadOfGovernment,1.0
http://umbel.org/umbel/rc/ProteinMolecule,1.0
http://umbel.org/umbel/rc/RaceCarDriver,1.0
http://umbel.org/umbel/rc/RadioStation/Organization,0.9893551688843398
http://umbel.org/umbel/rc/RecordCompany,0.9753424657534246
http://umbel.org/umbel/rc/Reptile,0.9997608227696724
http://umbel.org/umbel/rc/River,1.0
http://umbel.org/umbel/rc/RocketEngine,1.0
http://umbel.org/umbel/rc/RoyalFamily,0.998547039593171
http://umbel.org/umbel/rc/Saint,0.999407231772377
http://umbel.org/umbel/rc/SalesContract,1.0
http://umbel.org/umbel/rc/School/AcademicOrganization,0.9976446341822465
http://umbel.org/umbel/rc/Scientist,0.9963625341012428
http://umbel.org/umbel/rc/Ship,0.9994274262811337
http://umbel.org/umbel/rc/ShoppingMallBuilding,0.9684959349593496
http://umbel.org/umbel/rc/Situation,1.0
http://umbel.org/umbel/rc/SkiArea,1.0
http://umbel.org/umbel/rc/Skyscraper,0.9761111111111112
http://umbel.org/umbel/rc/SoccerCoach,0.9978593272171253
http://umbel.org/umbel/rc/SoccerPlayer,0.9964731074442625
http://umbel.org/umbel/rc/SoftwareObject,0.9873764258555133
http://umbel.org/umbel/rc/SpaceMission,1.0
http://umbel.org/umbel/rc/SpaceShuttle,1.0
http://umbel.org/umbel/rc/SpaceStation,1.0
http://umbel.org/umbel/rc/Spacecraft,1.0
http://umbel.org/umbel/rc/Sport,1.0
http://umbel.org/umbel/rc/SportsEvent,0.996299037749815
http://umbel.org/umbel/rc/Stadium,0.9939722724532851
http://umbel.org/umbel/rc/StateGovernor,0.998176291793313
http://umbel.org/umbel/rc/Stream,1.0
http://umbel.org/umbel/rc/Street/Generic,0.999660671869698
http://umbel.org/umbel/rc/TVShow/IBT,0.9854761511800627
http://umbel.org/umbel/rc/TVShow/SingleCW,0.9875776397515528
http://umbel.org/umbel/rc/Team,1.0
http://umbel.org/umbel/rc/TennisPlayer,0.9962264150943396
http://umbel.org/umbel/rc/Tournament,1.0
http://umbel.org/umbel/rc/Town,1.0
http://umbel.org/umbel/rc/TradeUnion,0.9934782608695653
http://umbel.org/umbel/rc/TransportFacility,1.0
http://umbel.org/umbel/rc/TransportationDevice/Vehicle,0.9994246260069045
http://umbel.org/umbel/rc/Troop/MilitaryUnit,0.9938595369067417
http://umbel.org/umbel/rc/USRepresentative,0.9993112947658402
http://umbel.org/umbel/rc/University,0.9944688465918334
http://umbel.org/umbel/rc/Valley,1.0
http://umbel.org/umbel/rc/Vein,1.0
http://umbel.org/umbel/rc/Village,1.0
http://umbel.org/umbel/rc/Weapon,0.9842169162282477
http://umbel.org/umbel/rc/WorldWideWebPage/PCW,0.9456521739130435
http://umbel.org/umbel/rc/Wrestler,0.9851421188630491
http://umbel.org/umbel/rc/WrestlingSportsEvent,1.0
http://umbel.org/umbel/rc/Writer,0.9907338215513376
http://vocab.org/frbr/core#Work,0.9081196581196581
http://wikidata.dbpedia.org/ontology/AcademicConference,1.0
http://wikidata.dbpedia.org/ontology/AcademicJournal,1.0
http://wikidata.dbpedia.org/ontology/Activity,1.0
http://wikidata.dbpedia.org/ontology/Actor,1.0
http://wikidata.dbpedia.org/ontology/AdministrativeRegion,1.0
http://wikidata.dbpedia.org/ontology/AdultActor,1.0
http://wikidata.dbpedia.org/ontology/Agent,0.9999958331145719
http://wikidata.dbpedia.org/ontology/Aircraft,1.0
http://wikidata.dbpedia.org/ontology/Airline,1.0
http://wikidata.dbpedia.org/ontology/Airport,1.0
http://wikidata.dbpedia.org/ontology/Album,0.9999923733402482
http://wikidata.dbpedia.org/ontology/AmateurBoxer,1.0
http://wikidata.dbpedia.org/ontology/Ambassador,1.0
http://wikidata.dbpedia.org/ontology/AmericanFootballLeague,1.0
http://wikidata.dbpedia.org/ontology/AmericanFootballPlayer,1.0
http://wikidata.dbpedia.org/ontology/AmericanFootballTeam,1.0
http://wikidata.dbpedia.org/ontology/Amphibian,1.0
http://wikidata.dbpedia.org/ontology/AmusementParkAttraction,1.0
http://wikidata.dbpedia.org/ontology/AnatomicalStructure,1.0
http://wikidata.dbpedia.org/ontology/Animal,1.0
http://wikidata.dbpedia.org/ontology/AnimangaCharacter,1.0
http://wikidata.dbpedia.org/ontology/Anime,1.0
http://wikidata.dbpedia.org/ontology/Arachnid,1.0
http://wikidata.dbpedia.org/ontology/Archaea,1.0
http://wikidata.dbpedia.org/ontology/Architect,1.0
http://wikidata.dbpedia.org/ontology/ArchitecturalStructure,1.0
http://wikidata.dbpedia.org/ontology/Artery,1.0
http://wikidata.dbpedia.org/ontology/ArtificialSatellite,1.0
http://wikidata.dbpedia.org/ontology/Artist,0.9999634168648253
http://wikidata.dbpedia.org/ontology/ArtistDiscography,0.998931909212283
http://wikidata.dbpedia.org/ontology/Artwork,1.0
http://wikidata.dbpedia.org/ontology/Asteroid,1.0
http://wikidata.dbpedia.org/ontology/Astronaut,1.0
http://wikidata.dbpedia.org/ontology/Athlete,1.0
http://wikidata.dbpedia.org/ontology/AustralianFootballLeague,1.0
http://wikidata.dbpedia.org/ontology/AustralianFootballTeam,1.0
http://wikidata.dbpedia.org/ontology/AustralianRulesFootballPlayer,1.0
http://wikidata.dbpedia.org/ontology/AutoRacingLeague,1.0
http://wikidata.dbpedia.org/ontology/Automobile,1.0
http://wikidata.dbpedia.org/ontology/AutomobileEngine,1.0
http://wikidata.dbpedia.org/ontology/Award,1.0
http://wikidata.dbpedia.org/ontology/Bacteria,1.0
http://wikidata.dbpedia.org/ontology/BadmintonPlayer,1.0
http://wikidata.dbpedia.org/ontology/Band,1.0
http://wikidata.dbpedia.org/ontology/Bank,1.0
http://wikidata.dbpedia.org/ontology/Baronet,1.0
http://wikidata.dbpedia.org/ontology/BaseballLeague,1.0
http://wikidata.dbpedia.org/ontology/BaseballPlayer,1.0
http://wikidata.dbpedia.org/ontology/BaseballSeason,1.0
http://wikidata.dbpedia.org/ontology/BaseballTeam,1.0
http://wikidata.dbpedia.org/ontology/BasketballLeague,1.0
http://wikidata.dbpedia.org/ontology/BasketballPlayer,1.0
http://wikidata.dbpedia.org/ontology/BasketballTeam,1.0
http://wikidata.dbpedia.org/ontology/Bay,1.0
http://wikidata.dbpedia.org/ontology/BeachVolleyballPlayer,1.0
http://wikidata.dbpedia.org/ontology/BeautyQueen,1.0
http://wikidata.dbpedia.org/ontology/Beverage,1.0
http://wikidata.dbpedia.org/ontology/BiologicalDatabase,1.0
http://wikidata.dbpedia.org/ontology/Biomolecule,1.0
http://wikidata.dbpedia.org/ontology/Bird,1.0
http://wikidata.dbpedia.org/ontology/BodyOfWater,1.0
http://wikidata.dbpedia.org/ontology/Bodybuilder,1.0
http://wikidata.dbpedia.org/ontology/Bone,1.0
http://wikidata.dbpedia.org/ontology/Book,1.0
http://wikidata.dbpedia.org/ontology/BowlingLeague,1.0
http://wikidata.dbpedia.org/ontology/Boxer,1.0
http://wikidata.dbpedia.org/ontology/BoxingLeague,1.0
http://wikidata.dbpedia.org/ontology/Brain,1.0
http://wikidata.dbpedia.org/ontology/Brewery,1.0
http://wikidata.dbpedia.org/ontology/Bridge,1.0
http://wikidata.dbpedia.org/ontology/BritishRoyalty,1.0
http://wikidata.dbpedia.org/ontology/BroadcastNetwork,1.0
http://wikidata.dbpedia.org/ontology/Broadcaster,1.0
http://wikidata.dbpedia.org/ontology/Building,1.0
http://wikidata.dbpedia.org/ontology/BusCompany,1.0
http://wikidata.dbpedia.org/ontology/BusinessPerson,1.0
http://wikidata.dbpedia.org/ontology/CanadianFootballLeague,1.0
http://wikidata.dbpedia.org/ontology/CanadianFootballTeam,1.0
http://wikidata.dbpedia.org/ontology/Canal,1.0
http://wikidata.dbpedia.org/ontology/Canoeist,1.0
http://wikidata.dbpedia.org/ontology/Cardinal,1.0
http://wikidata.dbpedia.org/ontology/Cartoon,1.0
http://wikidata.dbpedia.org/ontology/Case,1.0
http://wikidata.dbpedia.org/ontology/Castle,1.0
http://wikidata.dbpedia.org/ontology/Cave,1.0
http://wikidata.dbpedia.org/ontology/CelestialBody,1.0
http://wikidata.dbpedia.org/ontology/Chancellor,1.0
http://wikidata.dbpedia.org/ontology/Cheese,1.0
http://wikidata.dbpedia.org/ontology/Chef,1.0
http://wikidata.dbpedia.org/ontology/ChemicalCompound,1.0
http://wikidata.dbpedia.org/ontology/ChemicalSubstance,1.0
http://wikidata.dbpedia.org/ontology/ChessPlayer,1.0
http://wikidata.dbpedia.org/ontology/ChristianBishop,1.0
http://wikidata.dbpedia.org/ontology/City,1.0
http://wikidata.dbpedia.org/ontology/ClassicalMusicArtist,1.0
http://wikidata.dbpedia.org/ontology/ClassicalMusicComposition,1.0
http://wikidata.dbpedia.org/ontology/Cleric,1.0
http://wikidata.dbpedia.org/ontology/ClericalAdministrativeRegion,1.0
http://wikidata.dbpedia.org/ontology/ClubMoss,1.0
http://wikidata.dbpedia.org/ontology/Coach,1.0
http://wikidata.dbpedia.org/ontology/College,1.0
http://wikidata.dbpedia.org/ontology/CollegeCoach,1.0
http://wikidata.dbpedia.org/ontology/Colour,1.0
http://wikidata.dbpedia.org/ontology/Comedian,0.9992625368731564
http://wikidata.dbpedia.org/ontology/ComedyGroup,1.0
http://wikidata.dbpedia.org/ontology/Comic,1.0
http://wikidata.dbpedia.org/ontology/ComicStrip,1.0
http://wikidata.dbpedia.org/ontology/ComicsCharacter,1.0
http://wikidata.dbpedia.org/ontology/ComicsCreator,1.0
http://wikidata.dbpedia.org/ontology/Company,1.0
http://wikidata.dbpedia.org/ontology/ConcentrationCamp,1.0
http://wikidata.dbpedia.org/ontology/Congressman,0.9996963255390222
http://wikidata.dbpedia.org/ontology/Conifer,1.0
http://wikidata.dbpedia.org/ontology/Constellation,1.0
http://wikidata.dbpedia.org/ontology/Continent,1.0
http://wikidata.dbpedia.org/ontology/Convention,1.0
http://wikidata.dbpedia.org/ontology/Country,1.0
http://wikidata.dbpedia.org/ontology/Crater,1.0
http://wikidata.dbpedia.org/ontology/CricketGround,1.0
http://wikidata.dbpedia.org/ontology/CricketLeague,1.0
http://wikidata.dbpedia.org/ontology/CricketTeam,1.0
http://wikidata.dbpedia.org/ontology/Cricketer,1.0
http://wikidata.dbpedia.org/ontology/Criminal,1.0
http://wikidata.dbpedia.org/ontology/Crustacean,1.0
http://wikidata.dbpedia.org/ontology/CultivatedVariety,1.0
http://wikidata.dbpedia.org/ontology/Curler,1.0
http://wikidata.dbpedia.org/ontology/CurlingLeague,1.0
http://wikidata.dbpedia.org/ontology/Currency,1.0
http://wikidata.dbpedia.org/ontology/Cycad,1.0
http://wikidata.dbpedia.org/ontology/CyclingRace,1.0
http://wikidata.dbpedia.org/ontology/CyclingTeam,1.0
http://wikidata.dbpedia.org/ontology/Cyclist,1.0
http://wikidata.dbpedia.org/ontology/Dam,1.0
http://wikidata.dbpedia.org/ontology/DartsPlayer,1.0
http://wikidata.dbpedia.org/ontology/Database,1.0
http://wikidata.dbpedia.org/ontology/Device,1.0
http://wikidata.dbpedia.org/ontology/Diocese,1.0
http://wikidata.dbpedia.org/ontology/Disease,1.0
http://wikidata.dbpedia.org/ontology/Drug,1.0
http://wikidata.dbpedia.org/ontology/Earthquake,1.0
http://wikidata.dbpedia.org/ontology/Economist,1.0
http://wikidata.dbpedia.org/ontology/EducationalInstitution,1.0
http://wikidata.dbpedia.org/ontology/Election,1.0
http://wikidata.dbpedia.org/ontology/Embryology,1.0
http://wikidata.dbpedia.org/ontology/Engine,1.0
http://wikidata.dbpedia.org/ontology/Engineer,1.0
http://wikidata.dbpedia.org/ontology/Entomologist,1.0
http://wikidata.dbpedia.org/ontology/Enzyme,1.0
http://wikidata.dbpedia.org/ontology/EthnicGroup,1.0
http://wikidata.dbpedia.org/ontology/Eukaryote,1.0
http://wikidata.dbpedia.org/ontology/EurovisionSongContestEntry,1.0
http://wikidata.dbpedia.org/ontology/Event,1.0
http://wikidata.dbpedia.org/ontology/Farmer,1.0
http://wikidata.dbpedia.org/ontology/Fashion,1.0
http://wikidata.dbpedia.org/ontology/FashionDesigner,1.0
http://wikidata.dbpedia.org/ontology/Fern,1.0
http://wikidata.dbpedia.org/ontology/FictionalCharacter,1.0
http://wikidata.dbpedia.org/ontology/FieldHockeyLeague,1.0
http://wikidata.dbpedia.org/ontology/FigureSkater,1.0
http://wikidata.dbpedia.org/ontology/Film,1.0
http://wikidata.dbpedia.org/ontology/FilmFestival,1.0
http://wikidata.dbpedia.org/ontology/Fish,1.0
http://wikidata.dbpedia.org/ontology/FloweringPlant,1.0
http://wikidata.dbpedia.org/ontology/Food,1.0
http://wikidata.dbpedia.org/ontology/FootballLeagueSeason,1.0
http://wikidata.dbpedia.org/ontology/FootballMatch,1.0
http://wikidata.dbpedia.org/ontology/FormulaOneRacer,1.0
http://wikidata.dbpedia.org/ontology/FormulaOneTeam,1.0
http://wikidata.dbpedia.org/ontology/Fungus,1.0
http://wikidata.dbpedia.org/ontology/GaelicGamesPlayer,1.0
http://wikidata.dbpedia.org/ontology/Galaxy,1.0
http://wikidata.dbpedia.org/ontology/Game,1.0
http://wikidata.dbpedia.org/ontology/Garden,1.0
http://wikidata.dbpedia.org/ontology/Gene,1.0
http://wikidata.dbpedia.org/ontology/Genre,1.0
http://wikidata.dbpedia.org/ontology/Ginkgo,1.0
http://wikidata.dbpedia.org/ontology/GivenName,1.0
http://wikidata.dbpedia.org/ontology/Glacier,1.0
http://wikidata.dbpedia.org/ontology/Gnetophytes,1.0
http://wikidata.dbpedia.org/ontology/GolfCourse,1.0
http://wikidata.dbpedia.org/ontology/GolfLeague,1.0
http://wikidata.dbpedia.org/ontology/GolfPlayer,1.0
http://wikidata.dbpedia.org/ontology/GolfTournament,1.0
http://wikidata.dbpedia.org/ontology/GovernmentAgency,1.0
http://wikidata.dbpedia.org/ontology/Governor,1.0
http://wikidata.dbpedia.org/ontology/GrandPrix,1.0
http://wikidata.dbpedia.org/ontology/Grape,1.0
http://wikidata.dbpedia.org/ontology/GreenAlga,1.0
http://wikidata.dbpedia.org/ontology/GridironFootballPlayer,1.0
http://wikidata.dbpedia.org/ontology/Group,1.0
http://wikidata.dbpedia.org/ontology/Guitarist,1.0
http://wikidata.dbpedia.org/ontology/Gymnast,1.0
http://wikidata.dbpedia.org/ontology/HandballLeague,1.0
http://wikidata.dbpedia.org/ontology/HandballPlayer,1.0
http://wikidata.dbpedia.org/ontology/HandballTeam,1.0
http://wikidata.dbpedia.org/ontology/Historian,1.0
http://wikidata.dbpedia.org/ontology/HistoricBuilding,1.0
http://wikidata.dbpedia.org/ontology/HistoricPlace,1.0
http://wikidata.dbpedia.org/ontology/HockeyTeam,1.0
http://wikidata.dbpedia.org/ontology/Holiday,1.0
http://wikidata.dbpedia.org/ontology/HollywoodCartoon,1.0
http://wikidata.dbpedia.org/ontology/Horse,1.0
http://wikidata.dbpedia.org/ontology/HorseRace,1.0
http://wikidata.dbpedia.org/ontology/HorseRider,1.0
http://wikidata.dbpedia.org/ontology/HorseTrainer,1.0
http://wikidata.dbpedia.org/ontology/Hospital,1.0
http://wikidata.dbpedia.org/ontology/Hotel,1.0
http://wikidata.dbpedia.org/ontology/HumanGene,1.0
http://wikidata.dbpedia.org/ontology/IceHockeyLeague,1.0
http://wikidata.dbpedia.org/ontology/IceHockeyPlayer,1.0
http://wikidata.dbpedia.org/ontology/Image,0.0
http://wikidata.dbpedia.org/ontology/InformationAppliance,1.0
http://wikidata.dbpedia.org/ontology/Infrastructure,1.0
http://wikidata.dbpedia.org/ontology/InlineHockeyLeague,1.0
http://wikidata.dbpedia.org/ontology/Insect,1.0
http://wikidata.dbpedia.org/ontology/Instrumentalist,1.0
http://wikidata.dbpedia.org/ontology/Island,1.0
http://wikidata.dbpedia.org/ontology/Jockey,1.0
http://wikidata.dbpedia.org/ontology/Journalist,1.0
http://wikidata.dbpedia.org/ontology/Judge,1.0
http://wikidata.dbpedia.org/ontology/LacrosseLeague,1.0
http://wikidata.dbpedia.org/ontology/LacrossePlayer,1.0
http://wikidata.dbpedia.org/ontology/Lake,1.0
http://wikidata.dbpedia.org/ontology/Language,1.0
http://wikidata.dbpedia.org/ontology/LaunchPad,1.0
http://wikidata.dbpedia.org/ontology/LawFirm,1.0
http://wikidata.dbpedia.org/ontology/Lawyer,1.0
http://wikidata.dbpedia.org/ontology/LegalCase,1.0
http://wikidata.dbpedia.org/ontology/Legislature,1.0
http://wikidata.dbpedia.org/ontology/Library,1.0
http://wikidata.dbpedia.org/ontology/Ligament,1.0
http://wikidata.dbpedia.org/ontology/Lighthouse,1.0
http://wikidata.dbpedia.org/ontology/Location,0.9999987890823666
http://wikidata.dbpedia.org/ontology/Locomotive,1.0
http://wikidata.dbpedia.org/ontology/Lymph,1.0
http://wikidata.dbpedia.org/ontology/Magazine,1.0
http://wikidata.dbpedia.org/ontology/Mammal,1.0
http://wikidata.dbpedia.org/ontology/Manga,1.0
http://wikidata.dbpedia.org/ontology/MartialArtist,1.0
http://wikidata.dbpedia.org/ontology/Mayor,1.0
http://wikidata.dbpedia.org/ontology/MeanOfTransportation,1.0
http://wikidata.dbpedia.org/ontology/Medician,1.0
http://wikidata.dbpedia.org/ontology/MemberOfParliament,1.0
http://wikidata.dbpedia.org/ontology/MilitaryConflict,1.0
http://wikidata.dbpedia.org/ontology/MilitaryPerson,1.0
http://wikidata.dbpedia.org/ontology/MilitaryStructure,1.0
http://wikidata.dbpedia.org/ontology/MilitaryUnit,1.0
http://wikidata.dbpedia.org/ontology/Mineral,1.0
http://wikidata.dbpedia.org/ontology/MixedMartialArtsEvent,1.0
http://wikidata.dbpedia.org/ontology/MixedMartialArtsLeague,1.0
http://wikidata.dbpedia.org/ontology/Model,1.0
http://wikidata.dbpedia.org/ontology/Mollusca,1.0
http://wikidata.dbpedia.org/ontology/Monarch,1.0
http://wikidata.dbpedia.org/ontology/Monument,1.0
http://wikidata.dbpedia.org/ontology/Moss,1.0
http://wikidata.dbpedia.org/ontology/Motorcycle,1.0
http://wikidata.dbpedia.org/ontology/MotorcycleRacingLeague,1.0
http://wikidata.dbpedia.org/ontology/MotorcycleRider,1.0
http://wikidata.dbpedia.org/ontology/MotorsportRacer,1.0
http://wikidata.dbpedia.org/ontology/MotorsportSeason,1.0
http://wikidata.dbpedia.org/ontology/Mountain,1.0
http://wikidata.dbpedia.org/ontology/MountainPass,1.0
http://wikidata.dbpedia.org/ontology/MountainRange,1.0
http://wikidata.dbpedia.org/ontology/Murderer,1.0
http://wikidata.dbpedia.org/ontology/Muscle,1.0
http://wikidata.dbpedia.org/ontology/Museum,1.0
http://wikidata.dbpedia.org/ontology/MusicFestival,1.0
http://wikidata.dbpedia.org/ontology/MusicGenre,1.0
http://wikidata.dbpedia.org/ontology/Musical,1.0
http://wikidata.dbpedia.org/ontology/MusicalArtist,0.9999619764634309
http://wikidata.dbpedia.org/ontology/MusicalWork,0.9999486497450459
http://wikidata.dbpedia.org/ontology/MythologicalFigure,1.0
http://wikidata.dbpedia.org/ontology/NCAATeamSeason,1.0
http://wikidata.dbpedia.org/ontology/Name,1.0
http://wikidata.dbpedia.org/ontology/NascarDriver,1.0
http://wikidata.dbpedia.org/ontology/NationalCollegiateAthleticAssociationAthlete,1.0
http://wikidata.dbpedia.org/ontology/NationalFootballLeagueEvent,1.0
http://wikidata.dbpedia.org/ontology/NationalFootballLeagueSeason,1.0
http://wikidata.dbpedia.org/ontology/NaturalEvent,1.0
http://wikidata.dbpedia.org/ontology/NaturalPlace,1.0
http://wikidata.dbpedia.org/ontology/Nerve,1.0
